product_id,1.0,2.0,3.0,4.0,5.0
602260074X,100.0,,,100.0,100.0
8921463321,,,,,2.0
B0000C6HHY,27.0,,,,27.0
B00012MKKK,,,13.0,,13.0
B000277N7Y,,,132.0,132.0,132.0
B0002VHMI0,,,,,3.0
B00063VX48,,,,6.0,
B0006I9YK8,,,,309.0,309.0
B0006I9YLC,,,,,309.0
B0006I9YLW,,,309.0,309.0,309.0
B0006VXMYY,,,,,4.0
B0007TC9I0,,,,,13.0
B0007TFRP2,,,,,13.0
B00081UY0M,,,,,2.0
B0009DMHRM,,,,,12.0
B0009OVJ1Q,7.0,,7.0,,
B0009WH0DY,,,,,73.0
B0009WONHU,,,,32.0,32.0
B0009WONIE,,,,10.0,10.0
B000A3R168,,,,5.0,
B000A43P7G,,,,,2.0
B000AMQK6G,16.0,,,,
B000B45BUE,634.0,634.0,634.0,634.0,634.0
B000B5SSH6,,,,,1.0
B000B9J3JY,,,,10.0,
B000BD0NQM,18.0,,,,18.0
B000CBYHYC,343.0,343.0,,343.0,343.0
B000E5S1W0,140.0,,,140.0,140.0
B000EIHT7U,,,,1.0,
B000EQ1NCE,,,,6.0,
B000ET951C,,,,8.0,
B000F5MNCS,,,,309.0,
B000H8KFC8,,,,,41.0
B000HARYRU,,,1.0,,
B000HDM9WM,,,,,2.0
B000HKIC8U,,,,,132.0
B000I7SD5Y,,,,34.0,34.0
B000IEHLGY,,,,,11.0
B000ITIVZE,,11.0,,,11.0
B000ITKTGS,,,,,11.0
B000ITKTJK,,11.0,,,11.0
B000ITM3OO,,11.0,,,11.0
B000ITM3OY,,,,,11.0
B000ITM3QC,,,,,11.0
B000IY3W26,,,,,9.0
B000JF0YJS,,,35.0,35.0,35.0
B000KE1UZU,,,,92.0,92.0
B000KKE7MM,6.0,,,,
B000KPXF7K,,,,,1.0
B000KUBSTW,,,,,132.0
B000L6SB5Y,,,,,1.0
B000M57S7Q,,,4.0,,
B000NISHKY,219.0,219.0,219.0,219.0,219.0
B000NISJXY,,,,,18.0
B000NIYAGY,,,,,6.0
B000NJ015M,,37.0,,37.0,37.0
B000NJ01R0,,,10.0,,
B000NJE39M,88.0,,88.0,88.0,88.0
B000NJG9LC,36.0,36.0,,36.0,
B000NJHOPM,110.0,,110.0,110.0,110.0
B000NJJBNU,,50.0,,50.0,50.0
B000NJJBTE,,451.0,451.0,451.0,451.0
B000NW8DAY,,3.0,,,
B000NZS2BG,,,,36.0,
B000NZVD3A,,886.0,886.0,886.0,886.0
B000OIBJT4,,3.0,,,
B000PDEUP8,,,,309.0,309.0
B000PDFU4S,309.0,309.0,,309.0,309.0
B000PDHO3I,,309.0,309.0,309.0,309.0
B000PDJHT2,,309.0,309.0,,309.0
B000PHFWGK,160.0,160.0,160.0,160.0,160.0
B000QV50B2,,,,7.0,7.0
B000ROFZRW,17.0,17.0,,17.0,17.0
B000RY278C,15.0,,,,15.0
B000SQUKH4,,,,,4.0
B000ST98Y2,,,,,8.0
B000UL64H2,,,,1271.0,1271.0
B000UQCHNM,,,31.0,,31.0
B000UQCR4G,,,,,9.0
B000UQDRYA,,,,,113.0
B000UTH1OY,25.0,,,,25.0
B000V36VAY,,,,,16.0
B000VKP1OY,,,,,19.0
B000VUWRPK,87.0,,,87.0,
B000VUYGM2,,,,,2.0
B000VXEDBI,13.0,,,,
B000WA4SF6,,,,,3.0
B000WNQKCW,,,1.0,,
B000WQU5LQ,10.0,10.0,,,
B000WQU5U2,,10.0,,10.0,10.0
B000WQY81E,,,10.0,,10.0
B000WQY8BY,10.0,,,,10.0
B000WQZ65Q,10.0,,,,
B000WR0TH0,,,,10.0,
B000WR0TJS,,,,10.0,
B000WR8UAI,1.0,,,,
B000XEX9OC,,,,,45.0
B000YD40HM,,,,,2.0
B000YN5NZK,,,,884.0,
B0010ELJUU,,,,20.0,20.0
B0010H5TNK,,,10.0,,
B0010H5TVC,,,,,6.0
B0016ZQS40,,,,,11.0
B0017DLYQ8,10.0,,,,10.0
B0017HV9N2,,,,,1.0
