product_id,1.0,2.0,3.0,4.0,5.0
1578508622,,,8.0,,
B00012K8R2,,,,26.0,
B00020QJEE,,,169.0,169.0,169.0
B00027C63K,,,,,2.0
B00074W9L2,,,,546.0,546.0
B000AZ7LYI,,,,,1.0
B000B8YYP8,38.0,,,38.0,38.0
B000HK1NK4,,,,169.0,169.0
B000HVHUMI,,,,,16.0
B000JK7SK6,,2.0,,,
B000L1UYEU,,,,,1.0
B000MA5EJA,37.0,,,,37.0
B000QWG43Y,,,39.0,39.0,39.0
B000RO3VF0,,,,,1.0
B000RO8880,,,,,1.0
B0016GG7VI,526.0,526.0,,526.0,526.0
B00186ROYK,522.0,,522.0,522.0,522.0
B0019D24I8,,101.0,101.0,,101.0
B0019GOQ9A,,,,,48.0
B001A1PMM4,,,312.0,312.0,312.0
B001A1TKYK,,,,,312.0
B001A46IGK,,,,,24.0
B001AC4J04,,,840.0,840.0,840.0
B001DKZFCY,,,,,21.0
B001F1RXIA,,,25.0,,25.0
B001FX4EFI,,,,146.0,146.0
B001GXCUDU,,,,39.0,
B001M0UJXK,33.0,,,33.0,33.0
B001P4R6Z2,,,23.0,,23.0
B001PLIGKE,,,4.0,,4.0
B002643DYI,,,,,140.0
B0027AEKJ8,310.0,,310.0,310.0,310.0
B002B0GB3W,,,315.0,315.0,315.0
B002MVJJZW,,,,161.0,161.0
B002QI6K94,,,49.0,,49.0
B002RXWEWA,,,,7.0,
B002UNC5XK,,,,,93.0
B002UNHTHW,,,,,139.0
B003JTPJ1Y,,,,,98.0
B003NL4ILA,,,,76.0,76.0
B003OCYK4I,,17.0,17.0,,
B003SXXRBA,,,,,489.0
B003TYJFE6,44.0,,44.0,44.0,44.0
B003WJNP30,,,,,38.0
B003XWALCY,,,,,57.0
B0040ZNWDS,,55.0,,,55.0
B00488LRQ6,,,,32.0,
B004C1252Y,98.0,,,,98.0
B004E2Q18K,,,,288.0,288.0
B004HH9BIE,,,,,8.0
B004UAFRIG,,,,149.0,149.0
B00514DI7C,,,,1.0,
B0054QOEAC,,,,341.0,
B005AKPYYM,,,,,217.0
B005DX8XHQ,,,,201.0,201.0
B005FWXV8G,,,,,8.0
B005GG78VM,,,,,16.0
B005ORARFM,,,47.0,,47.0
B005RQYIFA,,,,,3.0
B005SBECY6,,,,,2.0
B005TVFWJ4,,,,,1.0
B005VIQJNI,,,,7.0,
B005WK6TXA,,31.0,31.0,31.0,
B006L68WUW,,,,,2092.0
B006L6WNVG,1548.0,1548.0,1548.0,1548.0,1548.0
B006N7Z054,,,2.0,,
B006WC75DU,,,,,788.0
B006ZM8H1Q,,51.0,,,51.0
B0073FF0D2,,,,,208.0
B0073FFNDE,,,,,89.0
B0078QE73A,,,,,5.0
B007IX8H0M,,,,,127.0
B007IX8HU2,,,,,28.0
B007IX96O8,,,,,53.0
B007IX9K1C,,,,315.0,315.0
B007Q4A7MY,,,,,681.0
B007R2LROC,,,,,38.0
B007TARPFM,140.0,,,,140.0
B008FY0S0U,341.0,341.0,,,341.0
B008KTD3TI,,,,,19.0
B008ND0PQK,,,,,98.0
B008O7CQV2,341.0,,341.0,341.0,341.0
B008SCCE6K,6.0,,,,
B008VFBA96,,,,57.0,57.0
B009085UPI,,,740.0,,740.0
B0094IXBOG,104.0,,,,
B0094IXE3O,104.0,,104.0,,104.0
B0094IXESE,,,,,104.0
B009FNS5YG,,,,351.0,351.0
B009NKS7P8,,,,,254.0
B009QM6V2E,267.0,,,267.0,267.0
B009Z6IJQM,,,,1.0,
B00A4D1RQO,,,,,504.0
B00AEB9DZI,,,,,3.0
B00AIAWU50,,,7.0,,
B00AQKIN2G,,,,,2.0
B00AQKO1EU,,,,,5.0
B00B1NKRQW,70.0,70.0,,,
B00BLTHBPQ,,,,,8.0
B00BPN2UMM,,,,39.0,
B00BT32XCU,,,22.0,22.0,
B00BWR0UAK,,,,,154.0
B00BWR3BB0,,,,,154.0
B00BWR52DK,,,,,154.0
B00BWRAQ0Y,,,,,154.0
B00BWRB99Q,,154.0,,,
B00BWSON8Y,,,,,19.0
B00BWSON9S,,19.0,,,19.0
B00BWSONB6,,33.0,,33.0,33.0
B00BWSOND4,,107.0,107.0,107.0,107.0
B00BY1FLAI,,,,,5.0
B00BY8CKAA,273.0,273.0,273.0,273.0,273.0
B00CGXBZ0I,,,,,104.0
B00CGXC034,,,,,104.0
B00CGXC22S,104.0,,104.0,,
B00CGXCFP2,,,,,104.0
B00CJ26OAW,,,,,74.0
B00CWHRX6S,,,,,2.0
B00CZ596K8,,1.0,,,
B00D2B7RAU,,,,,4.0
B00D44PP7C,,,,,7.0
B00DNLLWCI,,,136.0,136.0,136.0
B00DNLLXSG,,,,,136.0
B00DNLMQGE,,,,,136.0
B00DNLMT6Q,,,,,136.0
B00DOR4UEI,,81.0,,81.0,
B00E1R36XQ,,,,,6.0
B00EE3N6L4,19.0,,,19.0,19.0
B00EE3NO6Q,,,,,3.0
B00EHDJS4K,,1.0,,,
B00EONZBUS,160.0,,,,
B00EP9A2S2,,,163.0,163.0,163.0
B00EP9AX5O,,,163.0,163.0,163.0
B00F9JITSW,,,,,740.0
B00FIJOTUK,,,788.0,788.0,788.0
B00FLFEX84,,,,,4.0
B00FN5KJO4,,,,,16.0
B00FQDDN9G,,,,,16.0
B00GAZQGUW,,4.0,,,
B00GMOU4DG,,,,,104.0
B00GMPCXVG,,,,,77.0
B00GZHB5MO,,84.0,,84.0,84.0
B00HNW1ORQ,496.0,496.0,496.0,496.0,496.0
B00I8UIIK8,,,,,22.0
B00I8UMYQC,,,,,22.0
B00I9QUNFO,,,,,3.0
B00IIQQFTS,,,,,15.0
B00ILFJW2I,,,,,341.0
B00IPR9JFW,,,,,582.0
B00IXE4KG0,,,,16.0,16.0
B00J51GUR2,54.0,,,,54.0
B00J51GUUO,,,,24.0,24.0
B00J5KRL4O,,,,446.0,
B00JBSVE4I,,15.0,,,15.0
B00JEYJXG0,,,,,21.0
B00JEYR4NO,,,,,4.0
B00JG3Q39E,,,,,11.0
B00JG3QDNK,,,,,2.0
B00JG3QFA6,,,,,2.0
B00JG3T2F6,,,,,2.0
B00JG4146U,,2.0,,,
B00JG43HII,,,,1.0,
B00JG4BVRW,,,,4.0,
B00JG4BZLY,,,3.0,,
B00JG4KIMQ,,,,,1.0
B00JG4LS0C,,,,1.0,
B00JG4MBSU,,1.0,,,
B00K4N3Y2E,,,,,2.0
B00K8OZ2RY,,,,,109.0
B00KI3NYV6,,,,,4.0
B00KODGA5W,1067.0,1067.0,1067.0,1067.0,1067.0
B00KVAEJ92,,,65.0,65.0,65.0
B00KWH2TZA,39.0,,39.0,39.0,39.0
B00L317VC0,,,,,1.0
B00LB01NCM,,,,,4.0
B00LLYMJNU,,,,,2.0
B00LMGZC2W,,,,47.0,47.0
B00LPRPERQ,,,2.0,,
B00LPRRAGY,,3.0,,,
B00LZ2MRJ4,3.0,3.0,,,
B00MM39V0S,,,,,10.0
B00NFUNOOG,55.0,,,,
B00NFUOK2G,,170.0,,,170.0
B00NFWGRRU,,,,,2.0
B00NFWPG6S,3.0,,,,
B00O54IK36,30.0,,,,
B00O829UH0,,,2.0,,
B00OA5ECIC,,,,,48.0
B00OX419NG,,,,,1.0
B00P7CNTQI,,,140.0,140.0,140.0
B00PZ9Q7EO,,,,,30.0
B00Q4K3MLY,217.0,,217.0,217.0,217.0
B00QD9R05U,,56.0,56.0,56.0,56.0
B00QVB4VES,,,,,14.0
B00QWV97Z0,,,,,147.0
B00QYNOA62,,,28.0,,
B00S4LM7MQ,48.0,,,48.0,48.0
B00SFAXZXQ,,,,,6.0
B00SYVEKNA,,,,,53.0
B00TOTCINK,1253.0,1253.0,1253.0,1253.0,1253.0
B00TOTCJYS,,1253.0,1253.0,1253.0,1253.0
B00U02BQZQ,,,,84.0,84.0
B00UL4LLQW,632.0,,,632.0,
B00X4STQPK,,,,,8.0
B00Y1J8NH8,,,,1276.0,1276.0
B00Y1J8NIC,,,,1276.0,1276.0
B00Y1J8NLO,,,,,1276.0
B00Y1J8NMS,,,,,1276.0
B00Y1J8NNC,,,,1276.0,1276.0
B00Y1J8NO6,1276.0,,1276.0,1276.0,1276.0
B00Y1J8NS2,,,,,1276.0
B00Y1J8O2W,,,,,1276.0
B00Y1J8Q5W,,,,,1276.0
B00Y3SKIPM,,,,,31.0
B00YCY0IR0,463.0,,463.0,,
B00ZOGRK1C,468.0,468.0,,468.0,468.0
B010BJJOLA,,,,11.0,
B010KT49RK,,,,165.0,165.0
B010MN7L2E,,,,12.0,12.0
B0114UI1FA,,,,,857.0
B0114UIEIE,,12.0,,,12.0
B0114UIQQE,3.0,,,,
B0114UJBVI,5894.0,5894.0,5894.0,5894.0,5894.0
B0114UK72A,,,,,26.0
B0119DOQLK,,,,,1.0
B011I793N8,,,,101.0,101.0
B012JMLZV4,,,,,213.0
B012JMLZVY,,,,,213.0
B0138WHJO6,,,,,51.0
B013FQWWCO,,,,,9.0
B013ZEJLX4,,,,,39.0
B0147GAEW6,,,,,13.0
B0147LLGPK,,,505.0,505.0,505.0
B014CIT45C,,,,12.0,12.0
B0153GBH0M,150.0,,150.0,,150.0
B015RMEHEA,,,,,29.0
B015RMEISU,,,,,29.0
B015X68RGE,,,,,14.0
B015X69BXM,,,1.0,,
B015XSAWQ0,,,,,4.0
B015XSOOGY,2.0,,,,
B01625ZSDU,,,,,2.0
B016KFYB3K,,,9.0,9.0,9.0
B016UDU316,,,,,40.0
B016YT2OHC,18.0,,,,18.0
B017UYKALW,,,,,7.0
B018993QFO,,,,,71.0
B0189PBSIK,,,,,30.0
B018CLE7KC,,,,,15.0
B018G4XM7Y,,,,,14.0
B018ZQW4BS,,,,,2.0
B019B0P4GO,,,,,46.0
B019JE4PTE,,,,338.0,338.0
B019OH1INM,517.0,517.0,,517.0,517.0
B019YJJCVU,,,,,4.0
B019YTT42W,70.0,,,70.0,
B01A3JM2IU,,,358.0,,358.0
B01A3JM3LQ,1033.0,1033.0,1033.0,,1033.0
B01AKQEBNA,,76.0,,,
B01AKQEBOO,76.0,,,,76.0
B01BO60V3Y,,,,,390.0
B01BV47T98,,,1253.0,,1253.0
B01C3A8LRS,,,,,11.0
B01C7IECJW,2.0,,,,
B01CPV0K2E,,,,,3.0
B01CPV0K3I,,,,,32.0
B01CPZBFO2,,,,714.0,
B01CU6MNDS,388.0,388.0,388.0,,388.0
B01CXL82FI,,,,,5.0
B01D2WZAOI,77.0,,,,77.0
B01D2XOQB0,,,18.0,,
B01D2YBONC,,,,,15.0
B01DRSB3PM,40.0,,40.0,,40.0
B01E0LXP5G,,,,,29.0
B01E6IPXGM,,,15.0,15.0,15.0
B01E8I1AU8,,,,,5.0
B01EBIG0X2,,,,,13.0
B01EIQYDKY,210.0,,,210.0,210.0
B01F3ZYHTG,,,,,154.0
B01F8NU0ZI,,,247.0,247.0,247.0
B01F8NU2QU,,247.0,247.0,,247.0
B01F8ON97S,,,,,76.0
B01F8ONDCY,,,,,76.0
B01F8ONFPO,,,,,76.0
