product_id,1.0,2.0,3.0,4.0,5.0
9790794134,,,,126.0,
B0000535V2,,,,,12.0
B00005371A,,,,8.0,8.0
B00006ISD9,,,,,8.0
B00011TFKY,32.0,,,,32.0
B00012NI7E,299.0,299.0,299.0,299.0,299.0
B00013C2YS,,,,,38.0
B00013Z240,,,,,37.0
B00014HEMW,,,,,44.0
B00014UHN0,,,,54.0,54.0
B00016WUK6,,,,,132.0
B00016X10Y,,,49.0,49.0,49.0
B00016X3LQ,,,,107.0,107.0
B00016X7PI,,,,,23.0
B00016XA0A,,,,,54.0
B0001EKWPI,1509.0,1509.0,1509.0,1509.0,1509.0
B0001FVFBW,14.0,,,,14.0
B0001QNMX0,,,,,3.0
B0001QNMYE,,15.0,,,
B0001TIL0Q,,118.0,,118.0,118.0
B0001TJ8OO,,60.0,,60.0,60.0
B0001TSWWS,76.0,,76.0,,
B0001WAMNC,49.0,,,,49.0
B00021A0R0,150.0,,,150.0,
B00027EGLA,,,,,46.0
B00028EXQ2,51.0,,,,
B00028F424,,,,,3.0
B00028LUBS,,,,,7.0
B00028LUQS,,,,35.0,
B00028P672,,,,,82.0
B00028Q1G2,,,,,62.0
B0002XICA0,,,,,2.0
B0005ZIE4Y,,,44.0,,
B00063M20C,,,,,304.0
B0006B6U34,,31.0,,,31.0
B0006DPK88,9.0,,9.0,,
B0006ME3TQ,,,,188.0,188.0
B0009A11C2,,116.0,,116.0,
B0009BLNSS,,,6.0,,
B000BD367K,,,,,76.0
B000C0PS5A,,,,,299.0
B000CPASIW,,,,,16.0
B000E4JPAI,,,,,181.0
B000F71BY2,,,269.0,269.0,269.0
B000FK5TCY,28.0,,28.0,28.0,28.0
B000FL21XI,75.0,,75.0,75.0,75.0
B000FMQIEA,6.0,,6.0,,6.0
B000FVAKIG,,,,,8.0
B000GCLC90,,,,61.0,61.0
B000GCP2DM,,,,,165.0
B000H228U6,,,,4.0,4.0
B000HLAL3I,,,23.0,,23.0
B000HZ9L8K,152.0,,152.0,152.0,152.0
B000I93E0Q,,,1.0,,
B000JR309M,,,,,304.0
B000LD6SDY,,331.0,331.0,331.0,331.0
B000N47QUU,,,34.0,,34.0
B000N4XD0M,,,,,269.0
B000N920P6,,,,,20.0
B000NUW8V6,208.0,208.0,208.0,208.0,208.0
B000NWA1AO,34.0,,,,34.0
B000NYI4DI,,,,,3.0
B000O5NSBY,12.0,,,,12.0
B000OEVO02,,,242.0,,
B000OF10N2,137.0,,,,
B000OQBQOE,,,,,75.0
B000PFS732,71.0,,,71.0,
B000PSV0BU,,,,483.0,483.0
B000Q422LA,,,,,12.0
B000Q68WJO,47.0,,,,47.0
B000Q6B1XI,,9557.0,,9557.0,9557.0
B000Q8SI0K,540.0,,,540.0,540.0
B000Q93VKQ,,,,188.0,188.0
B000Q93W5A,,36.0,,,36.0
B000Q97XVO,,54.0,,,54.0
B000R32SDW,27.0,,,,27.0
B000R3APZA,,,,,8.0
B000R8V3CE,,,,526.0,526.0
B000RLXCMA,,180.0,,180.0,180.0
B000RPYTSM,,22.0,,,
B000S0ES3W,,,,,1509.0
B000S7ZUT6,,,,,11.0
B000S94MWU,10.0,,,,10.0
B000S99CXE,,,,5.0,
B000S9V9MQ,32.0,,32.0,,32.0
B000SRK8KC,1502.0,,1502.0,1502.0,1502.0
B000VAWYJ4,,,,,2.0
B000VDBXKW,1007.0,,,,1007.0
B000VDN1B6,3234.0,3234.0,3234.0,3234.0,3234.0
B000WCY8FO,,,,53.0,53.0
B000WCYH14,,24.0,,24.0,
B000WCZR0O,165.0,165.0,165.0,165.0,165.0
B000WCZR9U,,,,,214.0
B000WD3VS8,,,,,18.0
B000WD5YV0,,,,,6.0
B000WDPB1I,74.0,74.0,74.0,,
B000WDPBZ4,,,6.0,,
B000WGZ3UE,,,126.0,126.0,126.0
B000YAJMRI,57.0,57.0,,,
B000YDX0LO,160.0,,,,
B000YDX3NE,188.0,,188.0,188.0,188.0
B000YE02A0,,,5.0,,
B000YE1XTE,,,,,51.0
B000YE23RA,,,,,110.0
B000YE42ZG,,,18.0,,
B000YFXUNU,35.0,,,35.0,
B000YFZSDK,,,,,63.0
B000YG1NB0,,10.0,,,10.0
B000YG2OPY,204.0,204.0,204.0,204.0,204.0
B000YG3AKC,,,,,5.0
B000YJDXB0,,,,,3.0
B000YJFIR2,,,,,9.0
B000YJMPPA,15.0,,,,
B000YJU4F8,,,,,367.0
B000YK425K,,,,,5.0
B000YL8ED0,,,,2.0,
B000YL8NOK,812.0,812.0,812.0,812.0,812.0
B000YLAP2I,,,,,152.0
B000YLAQ7M,239.0,,,,239.0
B000YLC1S4,,,,,51.0
B000YLDM96,,,,16.0,16.0
B000YLFF46,,,,16.0,
B000YM8CI6,,,,,10.0
B000Z2WEFC,,,,,42.0
B000ZZY7ZE,,,7.0,7.0,
B0010NOSOA,,,,,49.0
B0010WJAL2,,,,,129.0
B0010XTQRY,,,,,449.0
B0010Y5DJ8,,,,,31.0
B001115TO4,54.0,,54.0,54.0,54.0
B00119SMWM,,,,,8.0
B00119TXCU,,267.0,,,267.0
B00119VJBI,2.0,2.0,,,
B0011DK8HA,,,,,24.0
B0011DNXBI,,358.0,,,358.0
B0011FJPAY,,,,2033.0,2033.0
B0012ZJ9ZY,,,24.0,,24.0
B00134XL58,3234.0,3234.0,3234.0,3234.0,3234.0
B0013B0J2O,,,,,15.0
B0013FXYF4,,,,18.0,18.0
B0013KP718,,,101.0,,101.0
B0013L55V4,,180.0,180.0,180.0,180.0
B0013V1TLE,,,,,62.0
B0014B0N06,,,,,66.0
B0014CQ7W8,,,,,18.0
B0014CQ90I,6053.0,6053.0,6053.0,6053.0,6053.0
B0014CV1KQ,,,,,13.0
B0014CYZUY,,,,,3.0
B0014D3LM6,,,,,108.0
B0014E17NU,,,,268.0,268.0
B0014E2JFA,2569.0,2569.0,2569.0,2569.0,2569.0
B0014E87C4,,,,,30.0
B0014F3UYS,,158.0,,,158.0
B0014GWAXY,,,,,29.0
B0014H2ZV0,,,89.0,89.0,89.0
B0014T9LLU,,,,,4.0
B001551OUY,,,,4.0,
B0015C9FG2,,,,,18.0
B001664B16,667.0,667.0,667.0,667.0,667.0
B0016B3JDC,31.0,,,,31.0
B0016IZANM,,,,7.0,7.0
B0016O4FY6,,3234.0,,3234.0,3234.0
B0017LW4BO,,,,2310.0,
B0017TPE7C,2129.0,,,,2129.0
B0017WKFQE,61.0,61.0,61.0,61.0,61.0
B00181STMG,,,,,6.0
B00181T1BY,3.0,,3.0,,
B0018273SQ,550.0,,,,550.0
B00190JY52,871.0,,871.0,871.0,871.0
B0019LVK62,44.0,,,,
B0019ROHDO,,,,168.0,168.0
B001BFQ05C,,298.0,298.0,,298.0
B001DJ6J5W,1353.0,1353.0,1353.0,1353.0,1353.0
B001E0OZSI,,,,,5.0
B001E0S36S,,,,,12.0
B001E0SYCQ,,71.0,,,71.0
B001E0T5RO,,2.0,,,
B001E0V49G,,,,,2.0
B001E0VTGO,20.0,,,,20.0
B001E0VYXC,,,3.0,,
B001E0Y77W,188.0,,,188.0,188.0
B001E10MVQ,,,,,3.0
B001E11616,,,,,1.0
B001E124EO,,,,,67.0
B001E1295S,,,82.0,,82.0
B001E12EL2,,,,12.0,
B001E13W2M,196.0,,,,196.0
B001E1478A,63.0,,,,
B001E14C0I,1.0,,,,
B001E8J98G,37.0,,37.0,,37.0
B001ECG8ZO,59.0,,,,
B001ECQ4XK,238.0,,238.0,238.0,238.0
B001EN568S,201.0,,,,
B001EO5RMM,,,,,75.0
B001EPKBDG,,,,,180.0
B001ET7JT6,2.0,,,,
B001ET7K4K,,,,,1.0
B001ET7K7W,,,,,4.0
B001F1XCSA,,,70.0,70.0,70.0
B001F4HBB6,,,,,1379.0
B001HTRDTO,3.0,,,,
B001IXJKAY,104.0,104.0,104.0,104.0,104.0
B001IYUYWG,,,,,7.0
B001IYWXFW,198.0,,,,198.0
B001JZ0OJ2,,,,,180.0
B001K4DKZM,,,,21.0,21.0
B001KYEZ2E,,16.0,16.0,16.0,16.0
B001KYEZ2O,,,,,3.0
B001L98GGE,,,16.0,,16.0
B001LQWO60,,47.0,,,47.0
B001OLE3ES,14.0,,,,
B001PH14PM,,,,,26.0
B001Q579KM,180.0,,180.0,180.0,180.0
B001QXLFDQ,180.0,180.0,180.0,180.0,180.0
B001R1C6N0,,,,18.0,18.0
B001RYNN2K,3892.0,,3892.0,3892.0,3892.0
B001TQ189G,,,,,188.0
B001U0YTME,,,,,269.0
B001UR52E6,2.0,,,,
B001W0OO0E,,,,,18.0
B001W0UGOC,,,,,21.0
B001W0WI34,,,,,27.0
B00213S3S0,,,52.0,52.0,52.0
B00247ASKY,25.0,,25.0,25.0,
B0026LA91Q,157.0,157.0,157.0,157.0,157.0
B0026XT71M,,,,,54.0
B00272E5NC,,,,,140.0
B00272EVFY,,,,,17.0
B0027DVUSO,,,,21.0,21.0
B002891OOC,273.0,,,,273.0
B002A4BDE6,,,,,5.0
B002B4LUF2,512.0,512.0,512.0,512.0,512.0
B002DYAS3A,,39.0,,,
B002F8VOA0,76.0,76.0,76.0,76.0,76.0
B002HJ4PGW,,28.0,28.0,28.0,28.0
B002HP2XB0,,,,71.0,71.0
B002JEZREO,,,,,52.0
B002K3619O,,,,,17.0
B002LC4Z5G,72.0,72.0,,72.0,72.0
B002LIN47U,321.0,,,,321.0
B002LM5LNQ,,,,,9.0
B002LM9E20,,,3.0,,
B002LMCFFS,680.0,680.0,680.0,680.0,680.0
B002LMELT6,,,,,3.0
B002LMFE1K,,,,,6.0
B002LMFPF0,,,,,2.0
B002LMILWE,,,,,2.0
B002LMK226,,,,15.0,15.0
B002LMKXNY,13.0,,,,
B002LMLCG6,,,,,34.0
B002LMPEQA,118.0,118.0,,,
B002LMW0Y4,1.0,,,,
B002LMW6AM,,,5.0,,5.0
B002LN018K,,,100.0,,100.0
B002LN3RLI,,,,,24.0
B002MZM8O2,395.0,395.0,395.0,395.0,395.0
B002Q0UQQA,,,,,11.0
B002TSA93Y,21412.0,21412.0,21412.0,21412.0,21412.0
B002W8C1AA,,,,,315.0
B002XGVBB6,30.0,,,,
B002XOLG0Y,,,,,10.0
B00304HS0S,,,,,1103.0
B0032A1IAQ,208.0,208.0,208.0,208.0,208.0
B0032EXQYI,,17.0,,17.0,17.0
B0035HBOX2,,,,,4.0
B00367NWGI,104.0,,,104.0,104.0
B00394NLSM,,,,,35.0
B0039QTN46,,180.0,180.0,180.0,180.0
B003ATPBGQ,,,,,7.0
B003BRZA4U,,,,,14.0
B003BV0YW4,895.0,,,,
B003DIUOIY,,,,,555.0
B003F2EJYS,13.0,,,,13.0
B003GDKN96,,78.0,78.0,,78.0
B003GWKGK8,177.0,,,177.0,177.0
B003H3QFD8,,,,,28.0
B003IHX7CU,95.0,,,95.0,
B003K2RBVG,,,,288.0,
B003LZS39Q,1509.0,1509.0,1509.0,1509.0,1509.0
B003LZTY4Y,,,251.0,,251.0
B003N50QRQ,,,,2.0,2.0
B003PAGWHM,,,,109.0,109.0
B003PJQ926,6.0,,,,
B003PMPGYK,1132.0,1132.0,1132.0,1132.0,1132.0
B003TVJAXA,,,,,2.0
B003USDBQO,,,,,54.0
B003USG4ZO,,871.0,,,871.0
B003USILVE,,10.0,10.0,,10.0
B003USM68I,38.0,,,38.0,38.0
B003V04OA8,,,25.0,,
B003VSEQX0,,,,,33.0
B003VXNYN8,,6.0,,,6.0
B003X3C6DA,,,681.0,,681.0
B003X59MQ2,644.0,644.0,644.0,644.0,644.0
B003X5BD7S,,,,,19.0
B003X5EFQO,,,,9.0,9.0
B003X5EGLS,,,33.0,33.0,33.0
B003XO0UAA,,,,,886.0
B003Y39WMM,188.0,,,,
B003YOON0C,21412.0,21412.0,21412.0,21412.0,21412.0
B003YOQGIE,21412.0,,21412.0,,21412.0
B003ZICPQG,71.0,,,71.0,71.0
B0041O6OYM,,,,,1.0
B0043BSIRE,,,1.0,,
B00461BF1W,,,,,5.0
B00472RMJ4,,,,,222.0
B004799WCC,,,,,6.0
B0047EPUZ0,,,,51.0,51.0
B0048INYC6,,,,409.0,409.0
B00497XCV4,,,,,1.0
B0049J3PB4,,,9.0,,9.0
B0049J44RI,,,,,2.0
B004ABPRM6,764.0,764.0,,764.0,764.0
B004AI37TY,,,61.0,,61.0
B004AI8OTC,,,,296.0,296.0
B004CQXZPA,6.0,6.0,6.0,6.0,6.0
B004DBBAV0,,,,,1353.0
B004DHQ78A,11.0,11.0,,,11.0
B004DIS25U,,,,9.0,
B004DK8QS6,,,,,27.0
B004EKBPZG,,,,1.0,
B004EKBQ6O,,,2.0,,
B004FPTLK6,,,,,27.0
B004G3PYTO,,,,,66.0
B004GEXHY2,1509.0,,1509.0,1509.0,1509.0
B004GITYJU,,,,447.0,447.0
B004GPB8SI,13.0,,,,13.0
B004GW2UI8,,,,,4.0
B004GWANSW,172.0,172.0,,172.0,172.0
B004GWCOT8,,,,,3.0
B004GWGELC,,,,3.0,3.0
B004I8IO9E,,,,,69.0
B004I9IP42,,,157.0,,
B004IMJ282,,,,,26.0
B004IS73PA,,40.0,40.0,,40.0
B004J0094Y,35.0,,35.0,,35.0
B004KFJKAC,,,,,14.0
B004KY7JJM,,,124.0,,124.0
B004LL7B24,,,,,30.0
B004NMUZ4W,86.0,,86.0,86.0,86.0
B004NRFAZG,,84.0,84.0,,84.0
B004OHKJWE,,,,,16.0
B004ORQ2CK,371.0,,371.0,371.0,371.0
B004PK0WGI,,,1.0,,
B004Q5M7O2,113.0,,,,113.0
B004QB6T5Y,,,,,30.0
B004QC60ZW,,,,,3.0
B004RH2BWC,34.0,,,,34.0
B004RJAT0G,1150.0,,1150.0,1150.0,1150.0
B004RRG32G,,,13.0,,
B004RRGC0O,,1593.0,,1593.0,1593.0
B004SIE1V4,,,,,9.0
B004VGTT6A,,913.0,913.0,,913.0
B004VPULCC,,,,,17.0
B004WPTK6O,,,,,77.0
B004X8J222,,,,,122.0
B004XAE6CG,,,,,167.0
B004XTDVJQ,,,,28.0,28.0
B004Y3IH5E,,,,85.0,
B004Y53NFG,,,,,58.0
B004YB3WGU,3234.0,3234.0,3234.0,3234.0,3234.0
B004YY2SZ8,,,,68.0,
B004Z0J9O4,,,41.0,41.0,41.0
B00501D0ZG,,,,,2.0
B0050C76CI,,,,,104.0
B005116KFM,,,,,2.0
B0053F94OK,75.0,75.0,75.0,75.0,75.0
B0053PIQ12,,,,,32.0
B0055SYC3S,,,6.0,,
B00568AL7S,218.0,218.0,218.0,,218.0
B0057P3UR8,,,,,1.0
B00589BC0U,,,,,99.0
B005B0QXZK,23.0,23.0,,,23.0
B005BVY2Z2,,,,,3.0
B005CXD9H6,,,,1.0,
B005DQS2R4,,49.0,,,49.0
B005DU2S4S,,,,19.0,19.0
B005EJVCR2,,,,,21.0
B005FABD42,,,,,26.0
B005FAE3QC,,,,,13.0
B005GAQG16,,,,,14.0
