product_id,1.0,2.0,3.0,4.0,5.0
0061689165,,,42.0,42.0,42.0
006283827X,,,,,758.0
0140189645,,,6579.0,,6579.0
024129505X,,,,,9.0
0446581348,,2967.0,,2967.0,2967.0
0735356327,,,,,7.0
0876043082,247.0,,,,247.0
1460273753,,,,,379.0
1471160866,,,,,10.0
1472247116,,,,,365.0
1478287241,,,,,2704.0
1540490963,2069.0,,,,2069.0
1545429928,,,,,1301.0
1561588296,,16.0,,,
1571208143,2010.0,2010.0,2010.0,2010.0,2010.0
1576877698,,,,495.0,495.0
1590599128,,,,23.0,23.0
1594122024,,,,6.0,
173116307X,,,,,2.0
1742703208,,,,,108.0
1783422033,,,,,150.0
1784741957,,,,,105.0
1785493078,,,,,55.0
1795422289,,,13.0,,
1879436167,,80.0,,80.0,
3598958552,,,,,1.0
3889731058,,,,,6.0
753274292X,,,15.0,,
9988647468,,,,,10.0
B000T67PMG,,,,,1.0
B001TAJ5WY,,,,,1.0
B002Q6526I,305.0,,,,
B004WOVHWK,182.0,,,,182.0
B005IQ3PS0,257.0,,,257.0,257.0
B005IQ5O7U,,,,,238.0
B0080EGR1Y,3.0,,,,
B009Z4LYNY,238.0,,238.0,238.0,238.0
B00BGEY1Y0,,,,,55.0
B00FKC81ZO,,,,,2010.0
B00GTGR9MQ,,,,6.0,
B00IQCHH14,,,,17.0,17.0
B00K68O8FO,,,,,4846.0
B00MHGYD0I,,,,21.0,
B00MSZK88E,,,,,2.0
B00O7OVXSS,,,,37.0,
B00OET8HW6,,,,,1.0
B00P7DFC8A,,,,,27.0
B00P7DNEZS,,,,27.0,
B00P7DSX4A,,,,,45.0
B00PFZJCZO,,,,,10.0
B00PMA9LEO,,,,,26.0
B00VG0OPEK,,,,,10.0
B00YZGHCP6,,,,,2.0
B00ZRO9DSE,,,4.0,,
B010TBC61U,,33.0,,33.0,33.0
B0117YW5Z0,,,,,2.0
B012BVYDXU,,,,,3.0
B017CU7S7S,59.0,59.0,,,59.0
B017L1TGUU,,,,,2.0
B017LJA4YY,65.0,65.0,,65.0,65.0
B017N98PP2,,,,,2.0
B018AKV1LI,15.0,,,,
B018ALJUOC,,,10.0,,
B018IVL9GG,,,,,20.0
B018IYMYHG,,,,,58.0
B01908Z4LC,17.0,,,,
B019090TL6,,,,,5.0
B019RKTUVI,,,,,7.0
B01A7XFN1K,34.0,,,,
B01APC4X78,,,,,5.0
B01AVG1ZQU,,,,,16.0
B01BVMK4O2,,,,,3.0
B01CEO91WM,,,,,9.0
B01CS9WNTQ,,,,15.0,15.0
B01D9QU8EY,,,,,12.0
B01EGP07XY,30.0,,30.0,,30.0
B01F5135PU,,,,,6.0
B01GR47SHK,,,,,286.0
B01HXXUD8A,,,,,1.0
B01I5TTZXU,,,,,7.0
B01J698HA0,,,,,121.0
B01KG0T464,,,,,1.0
B01KYQ7ZQQ,,16.0,,,
B01L287RHC,,,,15.0,15.0
B01LW7YJP0,,,,,1.0
B01LZAVXZT,,,,,3.0
B01M5JY6MD,,111.0,,111.0,111.0
B01M9JS54C,,,,,6.0
B01MCZP7OK,,,,,9.0
B01MD27AJX,,,,,147.0
B01MR3FFOP,277.0,,,277.0,277.0
B01MTIO2LK,,,,,20.0
B01MXDJGVJ,,,,14.0,14.0
B01MYVVCQQ,,,,,1.0
B01N2NNE1G,,,,,7.0
B01N3LC9H2,,,,,1.0
B01N5K8T2R,74.0,,,,
B01N7PDV37,,,,,9.0
B01NBYJD2H,,,,,1.0
B073P7NG7K,,,,39.0,39.0
B075RLCMZL,,,,,70.0
B076KQWQHN,,,,,22.0
B078M5GH32,,,,,30.0
B078T1X6ZH,,,,,50.0
B0868N3DZ6,51.0,,,,51.0
B08CR5CQZY,,,,91.0,91.0
B08FYT4N1C,,,,,161.0
B09S65W64B,,,556.0,,556.0
B0BDLW5CT5,,,,,16.0
