product_id,1.0,2.0,3.0,4.0,5.0
0008159181,,,,,11.0
0578186527,,,,,35.0
0692407197,,,,,38.0
0692902228,,,,,4.0
0998671126,,,,,38.0
1581503504,,,,,8.0
1633152693,,,,,13.0
1640079688,,,,,8.0
1939014255,,,,,4.0
9588786037,,,,,8.0
B000006AVA,,,,,1.0
B00004CJIC,,,,,7.0
B00005JNP8,,,,17.0,17.0
B00008T6I0,,,,,2.0
B0000C3I6U,1904.0,1904.0,,1904.0,1904.0
B0001LQRSC,,,,,1.0
B00067XV4Y,,,,,5.0
B00091QU8G,,,,,4.0
B000ILGO10,,,,,5.0
B000MV9O2W,,,,21.0,
B000NY0YJK,,,295.0,295.0,295.0
B0013TOGPM,,,,,1.0
B0018TN752,,,4.0,,
B001D9BL1Y,,,,,2.0
B001ELTLFY,,,,,8.0
B001HGOFQG,,,,,2.0
B002ALVYTI,,,,,3.0
B002CG1W0W,,,,,2.0
B002GNPC70,,,,,3.0
B002LJM4SE,,,,,4.0
B002O0S61Y,,,,,4.0
B003O42UZC,,,,,4.0
B003X2P994,,,,227.0,227.0
B003X82D1U,,,,,7.0
B0041QSZ9M,423.0,,,423.0,423.0
B004NQC6OA,,,,,5.0
B004O0TYS6,,,,,1.0
B004RZ17PG,,,,,6.0
B004T1RARC,,,,,21.0
B004VA94MA,,,,,4.0
B0055UYG0K,,,,,7.0
B005PQN1EQ,,,,,2.0
B005SE9CZ2,,,,,2.0
B006ZJTOUC,,,,40.0,40.0
B007HAUZCE,,,,,2.0
B008D3CLQM,,,,,3.0
B008FXLZB2,,,39.0,,
B008J6RC5S,,,,,2.0
B00A71WK6Y,,,,,2.0
B00A9IJKUY,,,,,10.0
B00AI6GHYY,,,,,2.0
B00AY6G8HO,,,,,3.0
B00BPPNKOW,,,,2.0,
B00BV65J9E,,,,,3672.0
B00BXOT54E,,,,,2.0
B00D2UMHZG,,,,,306.0
B00DZ0GNYO,,,,,4.0
B00FKVFEU0,,,,,3.0
B00G4C50NK,,,,,7.0
B00GDMAG9O,,,,,3.0
B00HXK3PNE,,,,,2.0
B00INOILW4,,,,,7.0
B00JCSRBGM,,,,,5.0
B00JJRLG2Q,,,,111.0,111.0
B00M0LM9Q0,,,,,2.0
B00N48521C,,,,,5.0
B00SKEEFGI,,,,,4.0
B00TR6AQW0,,,,,2.0
B00UGR2MFI,,,,,127.0
B010BDCP4O,,,,,4.0
B0145UDH6Y,,,,,3.0
B014OSRKT2,,,,,4.0
B016LMLN38,,,,,7.0
B0181MM5HO,,,,,4.0
B018872V2G,,,,,2.0
B019FX41RA,,,,,2.0
B01DMR54L2,,,,,4.0
B01E0GVTOU,,,,,4.0
B01FQ6ZDL8,,,,,5.0
B01GEBES42,,,,,6.0
B01I5GS0W0,,,,,2.0
B01JBO1QJ4,,,,,6.0
B01LNM8U2I,,,,,2.0
B01MQDLHMB,,,,,3.0
B01MS982FS,,,,,16.0
B01MZ3M779,,,,,8.0
B01N30IU73,,,,,6.0
B01N5LY8AE,,,,,7.0
B01NA790SO,,,,,7.0
B01NBPBYSL,,,,14.0,14.0
B06WD4BTB6,,,,,2.0
B06XFWR2DY,,,,,3.0
B06XRVWP79,,,,,7.0
B0719565BM,,,,,2.0
B071DFSNLC,,,,,3.0
B071Z9SNP1,,,,,5.0
B073VS8BXB,,,,,3.0
B073X5836P,,,,,3.0
B0743X1HNX,,,,,6.0
B0748K3CJV,,,,,3.0
B074P3ZD6J,,3073.0,,,3073.0
B075DDKB3V,,,,,10.0
B075MN2LTM,,,,,16.0
B075YRCXFC,,,,,9.0
B076QDN3JW,,,,,28.0
B076YY31FX,,,,,5.0
B077H917NT,,,,,8.0
B078JHS92Q,,,,,5.0
B078NLHWH9,,,,,6.0
B0791CFS1G,,,,97.0,
B079BX63S5,,,,,3.0
B07B787Q7N,,,,,4.0
B07BD127BB,,,,,1.0
B07BX2XVMV,,,,,3.0
B07C5ZTR51,,,,,1.0
B07C9RX7YW,,,,,13.0
B07D6VLB8L,,,,,5.0
B07HYTK7T9,,,,6.0,
B07JH69TF2,,,152.0,,152.0
B07KKP1MK3,,,,,47.0
B07M67BHZ9,,,,,8.0
B07NJCVXTB,,,,,8.0
