product_id,1.0,2.0,3.0,4.0,5.0
0609803190,,,,,46.0
B0001DSML0,,,,22.0,
B0006O5JR4,874.0,874.0,874.0,874.0,874.0
B0007W7O0U,,,335.0,335.0,335.0
B00081FKSS,,,,,11.0
B0009VEM68,,114.0,114.0,114.0,114.0
B000I44I9C,,6.0,,,
B000I46O6W,59.0,,,,59.0
B000I49A5Y,1248.0,1248.0,1248.0,1248.0,1248.0
B000IGIXPU,,,,16.0,
B000KEIRGK,,13.0,,,
B000LXA5KG,56.0,,,56.0,56.0
B000OVNLBU,40.0,,,40.0,40.0
B000PD0BNI,506.0,506.0,506.0,506.0,506.0
B000PH9M9S,,,,536.0,536.0
B000PHCQFA,,,536.0,536.0,536.0
B000RB2CSK,2.0,,,,2.0
B000RB7BQI,,,204.0,,204.0
B000RB7CUI,,6.0,,,
B000S12UFY,,,,,6.0
B000W5G4TE,55.0,,,,55.0
B000WDSNMM,,,,,9.0
B000XZEEWC,,,,,9.0
B000XZGFBU,,,34.0,34.0,34.0
B000XZWGP4,,,,35.0,35.0
B000YZ45EI,,,,34.0,34.0
B00114RBII,,25.0,,25.0,25.0
B0013FN3B4,166.0,,166.0,166.0,166.0
B0014L7CSC,,,,,6.0
B00161O7DI,2.0,,,,
B00161S64O,,,,,3.0
B001683VJW,,,,115.0,115.0
B0016AZC6K,307.0,,307.0,,307.0
B0017SB9IG,,284.0,284.0,284.0,284.0
B0018N7HHW,,,,,24.0
B0019HR3GM,198.0,198.0,,,198.0
B001AXTZFM,22.0,,22.0,22.0,
B001DKOSJA,,,7.0,,
B001E6R5VQ,,,,,17.0
B001E77MKE,123.0,123.0,123.0,123.0,123.0
B001E8I8H4,,,,,3.0
B001HO14OO,,,,,48.0
B001ONRCL2,426.0,426.0,426.0,426.0,426.0
B001V5I3N4,,,,,3.0
B0024ZI466,,,,,43.0
B0024ZTO9W,,,,15.0,
B0027A7BYY,,166.0,,,166.0
B0027A7C0M,,,166.0,,
B002ATNO8Y,,,,,6.0
B002LN5BXA,,,,,1.0
B002OTYK7Y,,37.0,,,37.0
B002PNNK7U,,,46.0,46.0,46.0
B002PNNMUK,92.0,,,92.0,92.0
B002PNS520,,,,,4.0
B002T6A5Q2,,,,,31.0
B002XNN6LW,,,,,11.0
B002Y2ENN2,,14.0,,,
B002ZUDYH4,,,,,430.0
B0033P72ZU,,,,,5.0
B0033PKX6K,,,,3.0,
B0036BGPX6,,8.0,,,
B003BRDAMO,,,,,198.0
B003IG2PH4,,,,,23.0
B003NIUVDM,81.0,,,81.0,81.0
B003NQS6XQ,,,,,28.0
B003O7VYYM,,,76.0,,
B003OOL9CM,,,,,8.0
B003PISRJK,,,,,4.0
B003TFDQJK,,,,,7.0
B003TTAYEG,,,,137.0,137.0
B003TTFPS6,,,,19.0,19.0
B003TTFQXK,,,,,59.0
B003TY169I,,,,,10.0
B003ULNCX8,,,,3.0,
B003VOPT94,,,,,198.0
B003WRJTZ0,45.0,45.0,,,45.0
B0040E9CLK,6.0,,,,
B0043WJ3OA,3498.0,3498.0,3498.0,3498.0,3498.0
B0044SBEZE,,,61.0,,61.0
B0047VHRLS,5990.0,5990.0,5990.0,5990.0,5990.0
B0049UXAZO,,,,,4.0
B0049W3SNQ,73.0,,,73.0,73.0
B004AKU4SE,,,,,3.0
B004BN9JT0,,,,,30.0
B004BNBMNQ,,,30.0,,
B004BNFFAM,,,,,30.0
B004BPIYOO,,,4.0,,
B004BPPL40,,105.0,105.0,,105.0
B004HMT12U,303.0,,303.0,303.0,303.0
B004KYUAAC,318.0,318.0,318.0,318.0,318.0
B004LA51Z4,,,,,9.0
B004O78KGG,,,,,229.0
B004O7AZNW,,5.0,,,
B004O7CLYI,,,,,2.0
B004PE4HU6,,,,,6.0
B004RCFCX2,60.0,,60.0,,60.0
B004UPHT50,,,,11.0,11.0
B004W8S2VU,,21.0,,21.0,21.0
B004W8T3PY,,,,18.0,18.0
B004WQIC76,,,,,31.0
B00518BPVY,,41.0,41.0,41.0,41.0
B0051HAZI4,10.0,,,,10.0
B0052UOLOE,,,,1.0,
B0052UOMMA,,,,4.0,4.0
B0058051WY,,,,,8.0
B005888ZJ2,5.0,,,,
B0058ED3W0,,,,303.0,303.0
B005AVMMBO,117.0,,,117.0,117.0
