product_id,1.0,2.0,3.0,4.0,5.0
1304622657,,,,,4.0
4020402779,,,,,2.0
7356985950,,,2.0,,
7398672004,,,,,255.0
7414204790,,284.0,,,284.0
8974525828,,,,,42.0
9080704067,,,56.0,,
9533225181,,59.0,,,59.0
974383785X,,,1.0,,
9790788592,,,,,19.0
9895517769,,,,,1.0
B00004SRCT,,,,151.0,
B000052YMD,1027.0,1027.0,1027.0,1027.0,1027.0
B000052ZSS,9541.0,9541.0,,9541.0,9541.0
B0000530I7,454.0,454.0,454.0,454.0,454.0
B0000531YI,36.0,36.0,,,36.0
B000053376,,,,,14.0
B000053675,,,108.0,,108.0
B00005373I,123.0,123.0,123.0,123.0,123.0
B0000537N5,,,,,10.0
B00005BWXD,998.0,,,998.0,998.0
B00005LBRX,,,,19.0,
B0000632EE,,81.0,,81.0,81.0
B0000664NL,,,,,27.0
B00006IV3Y,28.0,,,,28.0
B00007323F,,,,,7.0
B000079XVD,,,,,3.0
B00007E8FL,,,,,79.0
B00007EFKK,,,,,7.0
B00008V407,,76.0,,76.0,
B00009Q148,,,,,489.0
B0000AZWIB,,,,,6.0
B0000C88FH,66.0,66.0,,,66.0
B0000C88FS,106.0,,106.0,106.0,106.0
B0000YUWOA,,,,,1519.0
B00011QUPC,271.0,271.0,,271.0,271.0
B000141GSU,,,,,2.0
B000141KX6,,,,,19.0
B000142AZ8,505.0,505.0,505.0,505.0,505.0
B000142K3K,,501.0,501.0,501.0,501.0
B000142OPE,,,,,16.0
B000142X96,21.0,21.0,21.0,21.0,21.0
B0001439DK,,,,,13.0
B000143FZW,,,4.0,,
B000146LJE,201.0,,,201.0,201.0
B00014DH64,108.0,108.0,108.0,,108.0
B00014DN40,,,,,12.0
B00014EGNC,,,,,16.0
B00014EL2I,132.0,,,132.0,132.0
B00014G2JI,,,,,52.0
B00015HBE2,,,,5.0,5.0
B00015X6UU,,,,148.0,148.0
B00016WRFO,,,,,7.0
B00016WSTE,,10.0,,,
B00016WVVE,,,,,8.0
B00016XGS6,,,7.0,,
B00017UYOY,,,,79.0,79.0
B00017Y63O,,,1495.0,,1495.0
B0001BNYGK,,,,,112.0
B0001BOI24,,,,,27.0
B0001EKT8S,,,,,5.0
