product_id,1.0,2.0,3.0,4.0,5.0
B000002ZCS,,,,41.0,41.0
B000024M5R,,,187.0,,
B00005LZQ5,,,,,10.0
B00006HBCO,,,,,15.0
B000095S95,,7.0,,,
B00018D4DQ,,,,6.0,
B0007UPSMI,,,,,10.0
B0009UCF2W,,,,87.0,87.0
B000AR9YIW,,,,,275.0
B000CQGZMY,,,,,4.0
B000CQJ47M,,,,,2.0
B000E6G400,,,,,226.0
B000GETWFO,,,,,9.0
B000J233TE,,,,724.0,724.0
B000LQR6F0,1.0,,,,
B000LQT87Y,2.0,,,,
B000LXSS5K,,,,,68.0
B000OF0K56,,,,,6.0
B000UGLHCO,,,,,8.0
B000X8NHG8,,,,3.0,
B001FTM0IU,,,,,5.0
B001G8DTTO,2.0,,,,
B0026IZR7U,,,173.0,173.0,173.0
B002ABZNW2,,,,,272.0
B002AL2UA0,,,,,21.0
B002OLV3Q8,3.0,,,,
B00383ZTXE,37.0,,,,37.0
B0038VPB8E,,,,1.0,
B003APNPSQ,,,,,18.0
B003H5L6AI,,,,,8.0
B003J2QTOM,,,,,7.0
B003O7Z19G,,,,,153.0
B003RI4MEM,,,,,2.0
B0040T7CPS,,,,,16.0
B0043C3FB2,,,,45.0,45.0
B0052EVAGC,,,,,4.0
B005FULAYK,,,,,1.0
B005LRWSQG,,17.0,,,
B006MK4XMI,,,,,3.0
B006MO0MCY,,,4.0,,
B007HLU9YC,,,,,21.0
B00826NWXQ,,,,,46.0
B008DVJKEA,,,301.0,,301.0
B008K7W10W,,,14.0,,
B008YQNDEW,,,,,11.0
B00B1C3A30,,,,,4.0
B00B53E8ZY,,,,,3.0
B00B6AK47M,,,,,3.0
B00BD68156,,,8.0,,
B00CBYANI2,,,,,34.0
B00CKN0MH6,,,3.0,,
B00D3OUYAQ,,,,,9.0
B00GX8LN18,,,,,12.0
B00R44RNS2,,,,,1205.0
B016W64LZA,,,,,2294.0
B017UODTB0,,,,,2602.0
B01BKYPCIY,,,,,764.0
B075XRVCNS,,,,,13.0
B076QSWCY6,,,,,32.0
B07B16RBT7,,,,,11.0
B07KYBK3B7,,,,1368.0,
B082YDBFT2,,,,,20.0
B08L4FK162,,,,239.0,239.0
B08RMV77CM,,,,,49.0
