product_id,1.0,2.0,3.0,4.0,5.0
B0002F5IN2,,,,,18.0
B000OR2APM,,,,,55.0
B0010GVDW2,,,,26.0,26.0
B001F4X1WY,,,998.0,998.0,998.0
B002C39MD4,,,,,55.0
B003M5JIMG,15.0,,,,15.0
B004A909L2,,,,,9.0
B004A909LW,,,,,9.0
B004CLZ3JG,,,,191.0,191.0
B004VNV41G,,,,,13.0
B005F58BT2,41.0,,,41.0,41.0
B006BCSAN0,21.0,,,21.0,21.0
B0075EGV0W,4.0,,,,
B007S1VW1K,,,,,13.0
B007X4U5L0,,,,,5.0
B009KQ0456,,,,70.0,70.0
B00B92XJUG,,,,,5.0
B00BH2ZS5W,21.0,,,,21.0
B00CTHA0ES,,,22.0,22.0,22.0
B00CZDV586,,,,,5.0
B00D0NNOFC,,,,83.0,83.0
B00DOLEX6O,,,,,15.0
B00DSKNN0S,,,,,7.0
B00DU1ZOB6,,,62.0,,62.0
B00FXXWY3K,,,,23.0,23.0
B00GMP5EDK,,,,,8.0
B00IHVA9IC,9.0,,,,
B00IIW8V5I,,,,,7.0
B00JRR4HNI,,,,132.0,132.0
B00OF2ISYO,,,,,13.0
B00OR1QW78,,,10.0,,
B00P2VSUS6,,,,,253.0
B00PC74XD6,,,,,70.0
B00SU7H7VU,,,,,6.0
B00W6QR2V6,,,23.0,,
B00WU9PL6C,,,,,3.0
B00XK9QASE,214.0,,214.0,214.0,214.0
B00Y2HOGC0,,,,,6.0
B0107E6RG4,,,,,18.0
B01272O6JY,,,,60.0,60.0
B01323O8GS,,,,,4.0
B014532PQE,,,5.0,,
B014J0O1GU,2.0,,,,
B0157PA6ZQ,,,,25.0,25.0
B01AAH599O,,,135.0,,135.0
B01AIA0948,,,,10.0,10.0
B01B3BDI3K,,,,,5.0
B01COC0PJ2,,,,41.0,41.0
B01D0QGPAY,,,,,12.0
B01D2DJHR8,,127.0,,127.0,127.0
B01FNH4YOW,53.0,,,,53.0
B01GAHTTNA,,,,,17.0
B01HIGTH20,,,8.0,,
B01I6DN94Q,,,,,25.0
B01LEIMJHS,,,,,5.0
B01MQ1RFVU,,,,,8.0
B01MT944QC,,,,,9.0
B01MTJPS0K,,,,,9.0
B01N5DI9EO,61.0,,,61.0,61.0
B01N7AE82V,,,,,12.0
B01N8P5JP7,23.0,,,23.0,23.0
B01NAB4QCK,,,,,3.0
B01NBJ4261,,,,16.0,16.0
B06WWLSTSH,,,,,37.0
B06XQ76BZX,,,,37.0,37.0
B06XSNF387,,,,3.0,3.0
B06Y3KGCYC,,,,,998.0
B071474XFZ,32.0,,,,
B071NHRFHT,,,,,18.0
B071RSMCW6,11.0,11.0,,,
B0723D6RK8,,,,,7.0
B073RLW36R,,,,,4.0
B0745JV3M6,,,,,68.0
B074G3M13N,,,,,22.0
B074WGB5GJ,,,,17.0,
B074ZRKL1T,,,,1.0,
B07582SJCN,,,,,19.0
B075L6ZG8G,,10.0,,,10.0
B075N6X3DK,,,,,4.0
B075QD5C2F,,161.0,,161.0,161.0
B075TJN4BJ,,,49.0,,
B075TKXSFG,,,,,23.0
B075TLB48X,,,,,19.0
B075TZSCNL,,,,,4.0
B076MM16NF,,,,,39.0
B076MM3G3Z,,,,39.0,
B077K9BZ8J,,,,,3.0
B077PWJ1M5,,,,,20.0
B077RVFF5Z,,,19.0,19.0,19.0
B07815SFNG,,,,,9.0
